customer_id,tenure,monthly_charges,total_charges,contract_type,payment_method,paperless_billing,gender,senior_citizen,partner,dependents,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,unlimited_data,churn
7772,35,34.26434373565097,6317.269338256369,Month-to-month,Credit card,Yes,Male,0,Yes,No,Yes,No,No,Yes,No,No internet service,Yes,No internet service,No internet service,Yes,0
7773,41,101.23550441003988,6050.549908251192,Month-to-month,Credit card,Yes,Male,1,No,Yes,Yes,No,DSL,No,No,No,No,No internet service,Yes,No internet service,0
7774,31,106.0147310962201,5777.786823018029,Two year,Mailed check,Yes,Male,0,No,Yes,No,No phone service,DSL,No,Yes,No,Yes,No internet service,Yes,Yes,0
7775,32,91.54771286876792,499.18680595994016,Month-to-month,Mailed check,Yes,Male,0,Yes,Yes,No,Yes,Fiber optic,No internet service,Yes,No,No,No internet service,No internet service,No,0
7776,54,110.32083249834054,6279.060201841526,Month-to-month,Credit card,No,Female,0,No,Yes,No,No,Fiber optic,Yes,No internet service,No,No,No,No internet service,Yes,0
7777,72,36.71971294681364,4064.841265889679,Month-to-month,Bank transfer,Yes,Male,1,Yes,No,No,Yes,DSL,No,Yes,Yes,No internet service,No,No internet service,No,0
7778,59,67.648182878862,5227.7795582489825,One year,Mailed check,No,Male,1,Yes,No,Yes,No,Fiber optic,No internet service,Yes,No internet service,No,No,No,Yes,0
7779,41,82.01095320161573,7655.754533859889,Two year,Mailed check,Yes,Male,0,Yes,No,Yes,No phone service,DSL,No internet service,No,Yes,Yes,Yes,Yes,No internet service,0
7780,66,79.61929706974874,6504.313053945042,One year,Bank transfer,No,Female,0,Yes,No,No,No,DSL,Yes,No,No internet service,Yes,No,No,Yes,0
7781,54,106.10409345262981,6620.438872885438,Month-to-month,Mailed check,No,Female,0,Yes,Yes,Yes,No,DSL,Yes,No,No,No internet service,No internet service,No,No internet service,0
7782,40,41.569136797288564,1533.591029137556,Two year,Credit card,Yes,Female,1,No,Yes,No,Yes,Fiber optic,No internet service,No internet service,Yes,No,No internet service,No,Yes,0
7783,28,37.56438325388664,3863.69529795221,Two year,Credit card,Yes,Female,0,No,Yes,Yes,No,Fiber optic,Yes,Yes,No internet service,No,Yes,No internet service,No,0
7784,37,45.33785948579514,7599.6713315818115,Month-to-month,Bank transfer,Yes,Female,1,Yes,No,No,Yes,No,No,No internet service,Yes,Yes,No internet service,No internet service,Yes,0
7785,65,109.15500494128707,4703.213491358573,One year,Credit card,No,Female,0,Yes,Yes,Yes,No phone service,No,No internet service,No,No internet service,No,No internet service,Yes,Yes,0
7786,55,114.10270826575747,910.4323211374825,Month-to-month,Bank transfer,No,Female,1,No,Yes,No,No phone service,DSL,No internet service,Yes,No internet service,No,Yes,No internet service,Yes,0
7787,4,76.96301042699973,5881.376616593407,One year,Bank transfer,Yes,Female,0,Yes,Yes,No,No,Fiber optic,No internet service,No,No internet service,No,No,Yes,No,0
7788,10,70.13719345705198,439.1220921298942,Month-to-month,Credit card,No,Male,1,Yes,Yes,Yes,No phone service,No,No internet service,Yes,Yes,No,No,Yes,No,1
7789,47,80.53856080126565,5964.148409329536,Two year,Bank transfer,Yes,Male,1,Yes,No,Yes,Yes,No,No,No,Yes,Yes,No internet service,No internet service,Yes,0
7790,14,81.63076498466941,7050.203754268915,Two year,Credit card,Yes,Male,1,No,No,No,Yes,DSL,Yes,No internet service,Yes,Yes,Yes,No internet service,No,0
7791,38,37.03047049434958,3459.4761108453454,One year,Bank transfer,Yes,Male,0,Yes,No,Yes,No,DSL,Yes,No internet service,Yes,Yes,No,No,Yes,0
7792,12,88.64108816231303,3367.5416175821892,Month-to-month,Bank transfer,Yes,Female,1,Yes,Yes,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,No,No,1
7793,45,65.23511023484255,2503.26988031234,One year,Bank transfer,No,Male,0,Yes,Yes,No,Yes,No,Yes,No,No,No internet service,No,Yes,No internet service,0
7794,17,71.73819588480453,7027.812452319488,Two year,Credit card,Yes,Male,1,Yes,No,No,Yes,DSL,Yes,No,No,No,Yes,No,No,0
7795,35,23.031660433515547,4427.498371982257,Two year,Mailed check,No,Male,1,Yes,Yes,No,Yes,No,No internet service,No,Yes,No,No,Yes,Yes,0
7796,66,96.45566325310304,4676.153531013489,One year,Electronic check,Yes,Male,1,No,Yes,Yes,Yes,Fiber optic,Yes,No internet service,No,No internet service,Yes,No,No internet service,0
7797,41,103.54279612678818,5327.488387714641,One year,Mailed check,Yes,Male,1,No,No,Yes,Yes,Fiber optic,No internet service,Yes,No,No,No internet service,Yes,No,0
7798,67,81.94215539345466,2471.824485746729,One year,Bank transfer,No,Female,0,No,No,Yes,No phone service,No,Yes,Yes,No,Yes,Yes,No,No,0
7799,29,94.87236352966626,3519.0118596682532,One year,Credit card,No,Male,1,No,No,Yes,No,Fiber optic,No,No,Yes,No,No,No internet service,Yes,0
7800,18,72.27060031721018,5958.68552142976,One year,Bank transfer,Yes,Female,0,No,No,No,No,DSL,No,No,No,No,No internet service,No,No internet service,0
7801,20,81.83533789785557,7885.347051457984,Month-to-month,Mailed check,Yes,Female,1,Yes,No,No,Yes,Fiber optic,No,No,No,No internet service,No internet service,No,No internet service,1
7802,14,59.45716984632386,371.01376650978887,One year,Electronic check,No,Female,1,No,Yes,No,No phone service,Fiber optic,Yes,Yes,No,No internet service,Yes,Yes,Yes,0
7803,34,99.18742650625126,436.9231337778828,One year,Mailed check,No,Male,0,Yes,No,Yes,No phone service,DSL,Yes,Yes,No internet service,Yes,Yes,No,No,0
7804,49,66.82709302644926,3481.8516076651326,Two year,Credit card,No,Female,0,No,No,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No internet service,No,No,No internet service,0
7805,54,88.02129044188825,5311.012494995945,Two year,Credit card,Yes,Male,0,No,No,No,No phone service,No,Yes,Yes,No internet service,No,Yes,Yes,Yes,0
7806,31,82.14293786195046,3152.280536199003,Month-to-month,Mailed check,Yes,Male,0,Yes,No,Yes,No,DSL,Yes,Yes,No internet service,No,No internet service,Yes,No internet service,1
7807,58,90.23145183857497,7997.145366324917,One year,Mailed check,Yes,Male,0,Yes,Yes,Yes,Yes,DSL,No,No internet service,Yes,Yes,No internet service,Yes,No internet service,0
7808,42,98.52158751252233,1643.3381388804733,One year,Electronic check,Yes,Female,0,Yes,Yes,Yes,Yes,No,Yes,Yes,No internet service,Yes,No,Yes,Yes,0
7809,58,71.27134815929952,162.61111825867724,Two year,Bank transfer,No,Male,0,No,No,No,No,No,No internet service,Yes,No internet service,Yes,No,No internet service,Yes,0
7810,30,101.30659492556687,1602.021962270876,Two year,Credit card,No,Male,0,Yes,Yes,No,No,DSL,Yes,No,No,No internet service,No internet service,Yes,Yes,0
7811,25,69.7257237271609,7106.054763300278,Two year,Credit card,No,Female,1,No,Yes,Yes,No phone service,No,No,No internet service,No,No,No,Yes,No,0
7812,63,115.66343228639369,1246.6770436608704,One year,Electronic check,No,Female,0,No,No,No,No phone service,DSL,No,No,No,No internet service,No internet service,No internet service,No internet service,0
7813,19,95.26717486147942,3883.900764422462,One year,Credit card,No,Male,1,Yes,Yes,No,No,DSL,Yes,No internet service,Yes,No,No,Yes,No internet service,0
7814,72,37.11416497460642,3412.2818276994403,Month-to-month,Credit card,No,Female,0,Yes,No,No,No phone service,DSL,Yes,No internet service,No internet service,No internet service,Yes,Yes,Yes,0
7815,8,102.95844713634312,5359.230038199918,Two year,Mailed check,Yes,Female,0,No,Yes,No,No,DSL,Yes,Yes,Yes,Yes,No internet service,No internet service,No,0
7816,3,75.15876608066341,531.3051327136783,Two year,Mailed check,Yes,Female,0,No,No,Yes,No phone service,DSL,No,No,No internet service,No,No,No,No internet service,0
7817,67,118.44609579738653,5304.126351423186,Two year,Electronic check,No,Male,0,Yes,Yes,Yes,No phone service,DSL,No,No internet service,Yes,No,Yes,No internet service,No internet service,0
7818,17,91.88190436735273,2902.5379874604496,Two year,Credit card,No,Female,1,Yes,No,No,Yes,DSL,Yes,No internet service,No internet service,No,Yes,No internet service,Yes,0
7819,14,28.439074657019106,7415.712516751741,Two year,Electronic check,Yes,Male,0,Yes,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,0
7820,9,59.49604276103488,6806.209903728656,One year,Bank transfer,No,Male,0,No,Yes,No,No,No,No,No internet service,No internet service,No internet service,Yes,No internet service,No,0
7821,62,71.72754026732665,3256.09936297293,One year,Bank transfer,Yes,Male,0,Yes,Yes,No,No,No,Yes,Yes,No,No,Yes,No internet service,Yes,0
7822,21,103.90136031598018,7943.845563791036,Two year,Electronic check,Yes,Male,0,No,No,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,No,0
7823,37,92.93455343297727,510.3556459843527,Two year,Credit card,No,Male,0,No,Yes,Yes,No phone service,No,No,No internet service,No internet service,Yes,No internet service,Yes,No,0
7824,11,56.93600706116389,6330.194538507107,One year,Bank transfer,No,Female,0,Yes,Yes,Yes,Yes,Fiber optic,Yes,No,No internet service,Yes,No internet service,No internet service,No,0
7825,20,85.3432687502629,3527.3085398161647,One year,Credit card,Yes,Male,1,Yes,No,No,Yes,No,Yes,No,No internet service,No,No,Yes,No internet service,0
7826,35,77.69109078983793,3523.110642241925,Month-to-month,Mailed check,Yes,Male,0,Yes,Yes,No,No,No,No,No internet service,No,Yes,Yes,Yes,No internet service,0
7827,53,32.60526089524069,1444.0570053482072,One year,Electronic check,No,Male,1,No,Yes,Yes,No phone service,No,No internet service,No internet service,No internet service,No,No internet service,Yes,No,0
7828,47,43.485869299860056,4167.551367780861,Month-to-month,Bank transfer,Yes,Female,1,No,No,Yes,No,DSL,No internet service,Yes,Yes,Yes,Yes,No internet service,No,0
7829,52,54.11223127143144,769.2761253526735,Two year,Credit card,No,Male,0,No,Yes,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,No internet service,No internet service,No internet service,0
7830,8,39.54834063635029,4970.959714102981,Two year,Mailed check,Yes,Female,0,No,No,No,Yes,Fiber optic,No,No,No,No,No internet service,Yes,No internet service,0
7831,4,35.013384583002555,2008.5644827457093,Two year,Electronic check,No,Female,0,No,No,No,Yes,Fiber optic,No internet service,No,No,Yes,No,Yes,Yes,0
7832,27,25.819777013028705,5826.378561578023,One year,Bank transfer,Yes,Female,1,Yes,No,No,Yes,DSL,No internet service,Yes,Yes,No,No,No internet service,Yes,0
7833,44,107.31025656089301,4898.155994226924,One year,Mailed check,No,Male,0,Yes,No,No,No,No,No,No internet service,Yes,No internet service,Yes,Yes,No internet service,0
7834,40,48.894341796485364,5996.599569136422,Two year,Electronic check,No,Male,1,Yes,No,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No internet service,No,0
7835,47,49.032060393356616,6022.962354850269,Two year,Bank transfer,No,Male,0,Yes,No,No,No,Fiber optic,No,No internet service,No,No,No,No,No internet service,0
7836,44,40.62281374301554,1654.0014572414855,Month-to-month,Credit card,No,Female,0,Yes,Yes,No,No phone service,DSL,Yes,No,No internet service,Yes,No internet service,No internet service,No,0
7837,48,67.5397371863883,105.33036294410904,One year,Mailed check,No,Male,1,No,No,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No,No internet service,No,Yes,0
7838,52,71.42419679223724,2989.5139492026274,One year,Mailed check,Yes,Male,0,Yes,No,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Yes,0
7839,68,40.828135862508006,7360.646804792421,Month-to-month,Credit card,Yes,Female,0,No,No,No,No,Fiber optic,No internet service,No internet service,Yes,Yes,No internet service,Yes,No,0
7840,11,80.85703378636506,4665.40513862309,Two year,Mailed check,No,Male,0,No,Yes,Yes,Yes,DSL,No,No internet service,No,Yes,No,Yes,No internet service,0
7841,4,92.29999595937491,5847.265844437633,Two year,Mailed check,Yes,Female,1,No,No,Yes,No,No,Yes,No internet service,Yes,No,Yes,Yes,No,0
7842,48,57.38400859654519,7048.6056664360685,One year,Electronic check,Yes,Male,1,No,Yes,Yes,No phone service,No,No,Yes,Yes,Yes,No,Yes,No internet service,0
7843,26,78.54516968574387,7257.860157025108,One year,Credit card,No,Male,1,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No internet service,0
7844,39,70.23019051644462,4279.298742744475,Two year,Mailed check,Yes,Female,1,Yes,No,No,No,No,No,Yes,No internet service,No,Yes,No internet service,No internet service,0
7845,58,39.55483983561022,4373.442470805236,Month-to-month,Credit card,Yes,Female,0,No,No,Yes,No phone service,No,Yes,No internet service,No internet service,No,Yes,Yes,No,0
7846,19,93.00109887745778,6822.416845741619,Month-to-month,Electronic check,Yes,Male,1,Yes,Yes,Yes,No,Fiber optic,No internet service,No,No internet service,Yes,Yes,No,Yes,1
7847,58,100.14530278240474,6479.134938791109,Month-to-month,Electronic check,No,Male,1,Yes,No,Yes,Yes,No,Yes,No,Yes,No,Yes,No,No,1
7848,28,84.87931155871675,5620.982939253019,One year,Credit card,Yes,Male,0,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,No,No internet service,No internet service,No,Yes,0
7849,66,52.38960277710513,4875.267923518822,Month-to-month,Credit card,Yes,Female,1,Yes,Yes,No,Yes,No,No internet service,No,Yes,No internet service,No internet service,No,No internet service,0
7850,10,112.67924944093012,4975.999310370626,One year,Bank transfer,No,Male,0,No,Yes,Yes,No phone service,DSL,No internet service,No,No,No internet service,No internet service,No internet service,No,0
7851,58,65.53583879951242,2966.999622524743,One year,Electronic check,Yes,Male,0,Yes,Yes,No,Yes,DSL,No internet service,No internet service,No,No internet service,No internet service,No,Yes,0
7852,14,46.58784853850979,6743.25020447336,Two year,Mailed check,No,Female,1,Yes,No,No,Yes,Fiber optic,No,No internet service,No internet service,No internet service,No,No internet service,No internet service,0
7853,15,60.82346208219565,4980.459670189361,Two year,Electronic check,Yes,Male,0,Yes,Yes,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,No internet service,No internet service,No,Yes,0
7854,33,89.20750919082099,1865.8716917080949,Month-to-month,Electronic check,No,Male,1,No,No,No,No phone service,Fiber optic,No,Yes,No,No internet service,No internet service,Yes,No,1
7855,17,104.59317856592492,1994.761900225353,Month-to-month,Bank transfer,No,Male,0,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,No,No,No internet service,1
7856,24,55.65754992828726,6906.663808808514,One year,Credit card,No,Female,1,Yes,Yes,Yes,No phone service,No,Yes,No internet service,No,No internet service,No,No internet service,Yes,0
7857,30,43.26244460093747,5043.089610529051,Two year,Electronic check,Yes,Male,1,Yes,No,Yes,No phone service,Fiber optic,No,No internet service,No,No internet service,No,Yes,No,0
7858,62,82.64931318352049,3249.762614580661,Two year,Bank transfer,No,Female,0,No,No,Yes,No,Fiber optic,No,No internet service,No internet service,No,Yes,No,Yes,0
7859,13,112.12151001062855,1578.095997958772,One year,Credit card,Yes,Male,1,Yes,Yes,No,No,DSL,No,Yes,No internet service,Yes,No internet service,Yes,Yes,0
7860,62,38.32933635594216,4920.706188637094,Month-to-month,Electronic check,Yes,Female,1,No,No,Yes,Yes,No,Yes,No internet service,Yes,No internet service,No,No internet service,Yes,0
7861,47,100.30193822993665,1556.05200215409,Month-to-month,Bank transfer,Yes,Female,1,No,No,Yes,No,No,Yes,No,No internet service,No,Yes,Yes,No internet service,0
7862,16,67.66071814874842,3814.3195466245784,One year,Electronic check,Yes,Female,1,No,Yes,Yes,Yes,No,No internet service,Yes,No,Yes,No internet service,Yes,No,0
7863,66,99.95125039620918,5452.333220505767,Two year,Mailed check,No,Female,0,No,Yes,Yes,No phone service,No,Yes,No internet service,Yes,No internet service,No,No,No internet service,0
7864,43,70.55411497732909,4566.781931136854,One year,Credit card,No,Female,1,Yes,Yes,No,No,DSL,Yes,No internet service,Yes,Yes,Yes,No,No internet service,0
7865,8,57.73277743022193,7384.589210997519,One year,Credit card,No,Female,0,No,No,Yes,No phone service,DSL,No internet service,No internet service,Yes,No internet service,Yes,No,No internet service,0
7866,3,89.67410002096508,413.7974946289749,Month-to-month,Electronic check,Yes,Male,0,Yes,Yes,No,No,DSL,No internet service,Yes,Yes,No,No internet service,No,No internet service,1
7867,12,110.06272945948973,2310.3795192260823,Two year,Bank transfer,No,Female,0,Yes,Yes,Yes,No,DSL,No,Yes,No internet service,No,No internet service,Yes,No internet service,0
7868,16,52.02517303701811,550.9801997800505,Month-to-month,Bank transfer,Yes,Male,1,Yes,Yes,No,No,No,No internet service,No,No internet service,No internet service,No internet service,No,No internet service,0
7869,59,66.07481349943718,1637.373417169846,Month-to-month,Mailed check,Yes,Male,0,No,No,Yes,No phone service,No,Yes,Yes,Yes,Yes,Yes,Yes,No internet service,0
7870,49,42.94006266965225,1079.4683531796923,Two year,Mailed check,No,Female,1,No,Yes,Yes,No,DSL,No internet service,Yes,No internet service,No internet service,No,No internet service,No,0
7871,63,38.34094636173508,5888.026853459828,Month-to-month,Bank transfer,No,Male,0,Yes,No,Yes,No,No,Yes,No internet service,No internet service,Yes,No,No,No,0
7872,62,97.78901423921751,3018.069936225744,One year,Credit card,Yes,Male,0,No,No,No,No,DSL,No,No,No internet service,No,Yes,Yes,Yes,0
7873,49,40.06641166884424,7407.849742503862,One year,Mailed check,Yes,Male,1,No,Yes,No,No phone service,Fiber optic,No,No,No,No internet service,No internet service,No,No,0
7874,51,99.33181713344499,284.68400136735715,Two year,Electronic check,No,Female,0,Yes,No,Yes,Yes,Fiber optic,No internet service,No,No,No,No internet service,Yes,Yes,0
7875,33,62.92170518402645,5258.1010610590065,One year,Electronic check,No,Male,1,Yes,No,No,No,DSL,No,No internet service,Yes,Yes,No internet service,No,No,0
7876,30,119.50487234077158,7767.303922097358,One year,Credit card,No,Male,1,Yes,No,No,No,No,No internet service,Yes,No internet service,No,Yes,Yes,Yes,0
7877,59,39.73414181912892,1489.1258864991473,One year,Credit card,Yes,Male,1,No,Yes,No,No,Fiber optic,No internet service,No,Yes,No internet service,No,No internet service,No internet service,0
